ref_date,geo,year,yearly_avg_value,total,house,land
2009-07-01T00:00:00Z,Canada,2009,87.0083333333333,85.4,82.8,91.3
2009-08-01T00:00:00Z,Canada,2009,87.0083333333333,85.5,82.9,91.3
2009-09-01T00:00:00Z,Canada,2009,87.0083333333333,85.9,83.5,91.3
2009-10-01T00:00:00Z,Canada,2009,87.0083333333333,86.1,83.8,91.2
2009-11-01T00:00:00Z,Canada,2009,87.0083333333333,86.4,84.2,91.4
2009-12-01T00:00:00Z,Canada,2009,87.0083333333333,86.7,84.7,91.3
2010-01-01T00:00:00Z,Canada,2010,88.4694444444444,87.1,85.2,91.4
2010-02-01T00:00:00Z,Canada,2010,88.4694444444444,87.1,85.3,91.2
2010-03-01T00:00:00Z,Canada,2010,88.4694444444444,87.4,85.8,90.9
2010-04-01T00:00:00Z,Canada,2010,88.4694444444444,87.6,86,91
2010-05-01T00:00:00Z,Canada,2010,88.4694444444444,87.9,86.4,91.2
2010-06-01T00:00:00Z,Canada,2010,88.4694444444444,88,86.6,91.2
2010-07-01T00:00:00Z,Canada,2010,88.4694444444444,87.9,86.5,91
2010-08-01T00:00:00Z,Canada,2010,88.4694444444444,88,86.6,91
2010-09-01T00:00:00Z,Canada,2010,88.4694444444444,88.1,86.6,91.5
2010-10-01T00:00:00Z,Canada,2010,88.4694444444444,88.2,86.6,91.5
2010-11-01T00:00:00Z,Canada,2010,88.4694444444444,88.4,86.8,91.8
2010-12-01T00:00:00Z,Canada,2010,88.4694444444444,88.4,86.7,92
2011-01-01T00:00:00Z,Canada,2011,90.2861111111111,88.6,87,92.1
2011-02-01T00:00:00Z,Canada,2011,90.2861111111111,89,87.3,92.4
2011-03-01T00:00:00Z,Canada,2011,90.2861111111111,89,87.4,92.3
2011-04-01T00:00:00Z,Canada,2011,90.2861111111111,89.2,87.8,92.4
2011-05-01T00:00:00Z,Canada,2011,90.2861111111111,89.6,88.2,92.7
2011-06-01T00:00:00Z,Canada,2011,90.2861111111111,89.8,88.5,92.8
2011-07-01T00:00:00Z,Canada,2011,90.2861111111111,89.9,88.5,92.9
2011-08-01T00:00:00Z,Canada,2011,90.2861111111111,90,88.6,93
2011-09-01T00:00:00Z,Canada,2011,90.2861111111111,90.1,88.8,93
2011-10-01T00:00:00Z,Canada,2011,90.2861111111111,90.3,89,93.2
2011-11-01T00:00:00Z,Canada,2011,90.2861111111111,90.6,89.3,93.4
2011-12-01T00:00:00Z,Canada,2011,90.2861111111111,90.7,89.3,93.6
2012-01-01T00:00:00Z,Canada,2012,92.3166666666667,90.8,89.4,93.8
2012-02-01T00:00:00Z,Canada,2012,92.3166666666667,91,89.6,93.9
2012-03-01T00:00:00Z,Canada,2012,92.3166666666667,91.3,89.9,94.1
2012-04-01T00:00:00Z,Canada,2012,92.3166666666667,91.5,90.2,94.2
2012-05-01T00:00:00Z,Canada,2012,92.3166666666667,91.7,90.4,94.4
2012-06-01T00:00:00Z,Canada,2012,92.3166666666667,91.9,90.7,94.6
2012-07-01T00:00:00Z,Canada,2012,92.3166666666667,92,90.7,94.6
2012-08-01T00:00:00Z,Canada,2012,92.3166666666667,92.1,90.9,94.6
2012-09-01T00:00:00Z,Canada,2012,92.3166666666667,92.3,91.1,94.8
2012-10-01T00:00:00Z,Canada,2012,92.3166666666667,92.5,91.4,94.8
2012-11-01T00:00:00Z,Canada,2012,92.3166666666667,92.6,91.5,94.8
2012-12-01T00:00:00Z,Canada,2012,92.3166666666667,92.7,91.7,94.9
2013-01-01T00:00:00Z,Canada,2013,93.8166666666667,92.8,91.8,95
2013-02-01T00:00:00Z,Canada,2013,93.8166666666667,93,91.9,95.2
2013-03-01T00:00:00Z,Canada,2013,93.8166666666667,93,92,95.2
2013-04-01T00:00:00Z,Canada,2013,93.8166666666667,93.2,92.2,95.3
2013-05-01T00:00:00Z,Canada,2013,93.8166666666667,93.4,92.4,95.4
2013-06-01T00:00:00Z,Canada,2013,93.8166666666667,93.5,92.5,95.5
2013-07-01T00:00:00Z,Canada,2013,93.8166666666667,93.6,92.7,95.6
2013-08-01T00:00:00Z,Canada,2013,93.8166666666667,93.7,92.8,95.7
2013-09-01T00:00:00Z,Canada,2013,93.8166666666667,93.8,92.8,95.7
2013-10-01T00:00:00Z,Canada,2013,93.8166666666667,93.8,92.9,95.7
2013-11-01T00:00:00Z,Canada,2013,93.8166666666667,93.9,92.9,95.8
2013-12-01T00:00:00Z,Canada,2013,93.8166666666667,93.9,93,95.8
2014-01-01T00:00:00Z,Canada,2014,95.1888888888889,94.1,93.3,95.9
2014-02-01T00:00:00Z,Canada,2014,95.1888888888889,94.4,93.6,96
2014-03-01T00:00:00Z,Canada,2014,95.1888888888889,94.5,93.7,96.1
2014-04-01T00:00:00Z,Canada,2014,95.1888888888889,94.7,94,96.2
2014-05-01T00:00:00Z,Canada,2014,95.1888888888889,94.8,94.1,96.3
2014-06-01T00:00:00Z,Canada,2014,95.1888888888889,94.9,94.3,96.4
2014-07-01T00:00:00Z,Canada,2014,95.1888888888889,94.9,94.3,96.4
2014-08-01T00:00:00Z,Canada,2014,95.1888888888889,95.2,94.5,96.6
2014-09-01T00:00:00Z,Canada,2014,95.1888888888889,95.3,94.6,96.6
2014-10-01T00:00:00Z,Canada,2014,95.1888888888889,95.4,94.7,96.7
2014-11-01T00:00:00Z,Canada,2014,95.1888888888889,95.5,94.8,96.8
2014-12-01T00:00:00Z,Canada,2014,95.1888888888889,95.5,94.9,96.8
2015-01-01T00:00:00Z,Canada,2015,96.4638888888889,95.5,94.8,96.9
2015-02-01T00:00:00Z,Canada,2015,96.4638888888889,95.6,95,97
2015-03-01T00:00:00Z,Canada,2015,96.4638888888889,95.7,95,97
2015-04-01T00:00:00Z,Canada,2015,96.4638888888889,95.7,95.1,97
2015-05-01T00:00:00Z,Canada,2015,96.4638888888889,95.9,95.1,97.6
2015-06-01T00:00:00Z,Canada,2015,96.4638888888889,96.1,95.3,97.9
2015-07-01T00:00:00Z,Canada,2015,96.4638888888889,96.2,95.5,97.9
2015-08-01T00:00:00Z,Canada,2015,96.4638888888889,96.5,95.8,98
2015-09-01T00:00:00Z,Canada,2015,96.4638888888889,96.6,95.9,98
2015-10-01T00:00:00Z,Canada,2015,96.4638888888889,96.8,96.2,98.1
2015-11-01T00:00:00Z,Canada,2015,96.4638888888889,96.9,96.4,98.1
2015-12-01T00:00:00Z,Canada,2015,96.4638888888889,97,96.5,98.1
2016-01-01T00:00:00Z,Canada,2016,98.6638888888889,97.1,96.7,98.1
2016-02-01T00:00:00Z,Canada,2016,98.6638888888889,97.3,97,98.1
2016-03-01T00:00:00Z,Canada,2016,98.6638888888889,97.5,97.2,98.1
2016-04-01T00:00:00Z,Canada,2016,98.6638888888889,97.7,97.6,98.1
2016-05-01T00:00:00Z,Canada,2016,98.6638888888889,98.5,98.5,98.5
2016-06-01T00:00:00Z,Canada,2016,98.6638888888889,98.6,98.5,98.6
2016-07-01T00:00:00Z,Canada,2016,98.6638888888889,99,99,98.7
2016-08-01T00:00:00Z,Canada,2016,98.6638888888889,99.1,99.3,98.7
2016-09-01T00:00:00Z,Canada,2016,98.6638888888889,99.3,99.3,99
2016-10-01T00:00:00Z,Canada,2016,98.6638888888889,99.7,99.8,99.5
2016-11-01T00:00:00Z,Canada,2016,98.6638888888889,99.9,99.9,100
2016-12-01T00:00:00Z,Canada,2016,98.6638888888889,100,100,100
2017-01-01T00:00:00Z,Canada,2017,102.266666666667,100.1,99.9,100.4
2017-02-01T00:00:00Z,Canada,2017,102.266666666667,100.5,100.2,100.9
2017-03-01T00:00:00Z,Canada,2017,102.266666666667,100.7,100.4,101.3
2017-04-01T00:00:00Z,Canada,2017,102.266666666667,101.5,101.2,102.3
2017-05-01T00:00:00Z,Canada,2017,102.266666666667,102.2,101.7,103.1
2017-06-01T00:00:00Z,Canada,2017,102.266666666667,102.4,102.1,103.1
2017-07-01T00:00:00Z,Canada,2017,102.266666666667,102.8,102.7,103.3
2017-08-01T00:00:00Z,Canada,2017,102.266666666667,102.9,102.8,103.3
2017-09-01T00:00:00Z,Canada,2017,102.266666666667,103.1,102.9,103.6
2017-10-01T00:00:00Z,Canada,2017,102.266666666667,103.2,103.1,103.6
2017-11-01T00:00:00Z,Canada,2017,102.266666666667,103.3,103.2,103.6
2017-12-01T00:00:00Z,Canada,2017,102.266666666667,103.3,103.2,103.7
2018-01-01T00:00:00Z,Canada,2018,103.344444444444,103.3,103.2,103.7
2018-02-01T00:00:00Z,Canada,2018,103.344444444444,103.1,102.9,103.8
2018-03-01T00:00:00Z,Canada,2018,103.344444444444,103.1,102.9,103.7
2018-04-01T00:00:00Z,Canada,2018,103.344444444444,103.1,102.7,103.7
2018-05-01T00:00:00Z,Canada,2018,103.344444444444,103.1,102.7,103.8
2018-06-01T00:00:00Z,Canada,2018,103.344444444444,103.2,103,103.9
2018-07-01T00:00:00Z,Canada,2018,103.344444444444,103.3,103.1,103.9
2018-08-01T00:00:00Z,Canada,2018,103.344444444444,103.3,103,103.9
2018-09-01T00:00:00Z,Canada,2018,103.344444444444,103.3,102.9,104
2018-10-01T00:00:00Z,Canada,2018,103.344444444444,103.3,102.9,104
2018-11-01T00:00:00Z,Canada,2018,103.344444444444,103.3,102.9,104.1
2018-12-01T00:00:00Z,Canada,2018,103.344444444444,103.3,102.9,104.1
2019-01-01T00:00:00Z,Canada,2019,103.308333333333,103.2,102.8,104.1
2019-02-01T00:00:00Z,Canada,2019,103.308333333333,103.2,102.8,104.1
2019-03-01T00:00:00Z,Canada,2019,103.308333333333,103.2,102.8,104.1
2019-04-01T00:00:00Z,Canada,2019,103.308333333333,103.2,102.6,104.1
2019-05-01T00:00:00Z,Canada,2019,103.308333333333,103.1,102.5,104.2
2019-06-01T00:00:00Z,Canada,2019,103.308333333333,103,102.4,104.2
2019-07-01T00:00:00Z,Canada,2019,103.308333333333,102.9,102.2,104.1
2019-08-01T00:00:00Z,Canada,2019,103.308333333333,103,102.3,104.2
2019-09-01T00:00:00Z,Canada,2019,103.308333333333,103.2,102.6,104.2
2019-10-01T00:00:00Z,Canada,2019,103.308333333333,103.3,102.7,104.2
2019-11-01T00:00:00Z,Canada,2019,103.308333333333,103.2,102.5,104.3
2019-12-01T00:00:00Z,Canada,2019,103.308333333333,103.4,102.8,104.4
2020-01-01T00:00:00Z,Canada,2020,105.4,103.4,102.6,104.8
2020-02-01T00:00:00Z,Canada,2020,105.4,103.8,103.1,105
2020-03-01T00:00:00Z,Canada,2020,105.4,104.1,103.5,105.1
2020-04-01T00:00:00Z,Canada,2020,105.4,104.1,103.5,105.1
2020-05-01T00:00:00Z,Canada,2020,105.4,104.2,103.6,105.1
2020-06-01T00:00:00Z,Canada,2020,105.4,104.3,103.7,105.2
2020-07-01T00:00:00Z,Canada,2020,105.4,104.7,103.9,105.9
2020-08-01T00:00:00Z,Canada,2020,105.4,105.2,104.6,106.3
2020-09-01T00:00:00Z,Canada,2020,105.4,106.5,106.1,106.8
2020-10-01T00:00:00Z,Canada,2020,105.4,107.3,107.3,107.4
2020-11-01T00:00:00Z,Canada,2020,105.4,107.9,108,107.8
2020-12-01T00:00:00Z,Canada,2020,105.4,108.2,108.3,108
2021-01-01T00:00:00Z,Canada,2021,115.386111111111,109,109.3,108.4
2021-02-01T00:00:00Z,Canada,2021,115.386111111111,111.1,111,110.1
2021-03-01T00:00:00Z,Canada,2021,115.386111111111,112.3,112.4,110.7
2021-04-01T00:00:00Z,Canada,2021,115.386111111111,114.4,114.3,112.9
2021-05-01T00:00:00Z,Canada,2021,115.386111111111,116,116.6,113.4
2021-06-01T00:00:00Z,Canada,2021,115.386111111111,116.7,117.9,112.9
2021-07-01T00:00:00Z,Canada,2021,115.386111111111,117.2,118.6,113
2021-08-01T00:00:00Z,Canada,2021,115.386111111111,118,119.5,113.5
2021-09-01T00:00:00Z,Canada,2021,115.386111111111,118.5,120.1,113.8
2021-10-01T00:00:00Z,Canada,2021,115.386111111111,119.6,121.4,114.4
2021-11-01T00:00:00Z,Canada,2021,115.386111111111,120.5,122.4,115.1
2021-12-01T00:00:00Z,Canada,2021,115.386111111111,120.8,122.9,115.2
2022-01-01T00:00:00Z,Canada,2022,123.447222222222,121.9,124.3,115.5
2022-02-01T00:00:00Z,Canada,2022,123.447222222222,123.2,126,116.1
2022-03-01T00:00:00Z,Canada,2022,123.447222222222,124.7,127.9,116.5
2022-04-01T00:00:00Z,Canada,2022,123.447222222222,125.1,128.6,116.7
2022-05-01T00:00:00Z,Canada,2022,123.447222222222,125.7,129.4,116.8
2022-06-01T00:00:00Z,Canada,2022,123.447222222222,125.9,129.6,117
2022-07-01T00:00:00Z,Canada,2022,123.447222222222,126,129.6,117.2
2022-08-01T00:00:00Z,Canada,2022,123.447222222222,126.1,129.8,117.2
2022-09-01T00:00:00Z,Canada,2022,123.447222222222,126,129.7,117.1
2022-10-01T00:00:00Z,Canada,2022,123.447222222222,125.7,129.4,116.7
2022-11-01T00:00:00Z,Canada,2022,123.447222222222,125.5,129.3,116.6
2022-12-01T00:00:00Z,Canada,2022,123.447222222222,125.5,129.2,116.6
2023-01-01T00:00:00Z,Canada,2023,123.183333333333,125.2,128.9,116.5
2023-02-01T00:00:00Z,Canada,2023,123.183333333333,124.9,128.5,116.4
2023-03-01T00:00:00Z,Canada,2023,123.183333333333,124.9,128.4,116.4
2023-04-01T00:00:00Z,Canada,2023,123.183333333333,124.8,128.2,116.5
2023-05-01T00:00:00Z,Canada,2023,123.183333333333,124.9,128.3,116.6
2023-06-01T00:00:00Z,Canada,2023,123.183333333333,125,128.3,116.7
2023-07-01T00:00:00Z,Canada,2023,123.183333333333,124.9,128.2,116.7
2023-08-01T00:00:00Z,Canada,2023,123.183333333333,125,128.1,117
2023-09-01T00:00:00Z,Canada,2023,123.183333333333,124.7,127.8,116.8
2023-10-01T00:00:00Z,Canada,2023,123.183333333333,124.7,127.6,116.9
2023-11-01T00:00:00Z,Canada,2023,123.183333333333,124.4,127.2,116.8
2023-12-01T00:00:00Z,Canada,2023,123.183333333333,124.4,127.2,116.8
2024-01-01T00:00:00Z,Canada,2024,123.069444444444,124.3,127.1,116.7
2024-02-01T00:00:00Z,Canada,2024,123.069444444444,124.4,127.2,116.7
2024-03-01T00:00:00Z,Canada,2024,123.069444444444,124.4,127.2,116.8
2024-04-01T00:00:00Z,Canada,2024,123.069444444444,124.7,127.6,117
2024-05-01T00:00:00Z,Canada,2024,123.069444444444,124.9,128,116.9
2024-06-01T00:00:00Z,Canada,2024,123.069444444444,124.7,127.7,116.9
2024-07-01T00:00:00Z,Canada,2024,123.069444444444,125,128,117
2024-08-01T00:00:00Z,Canada,2024,123.069444444444,125,128,117.1
2024-09-01T00:00:00Z,Canada,2024,123.069444444444,125,128,117
2024-10-01T00:00:00Z,Canada,2024,123.069444444444,124.5,127.3,117.2
2024-11-01T00:00:00Z,Canada,2024,123.069444444444,124.6,127.4,117.3
2024-12-01T00:00:00Z,Canada,2024,123.069444444444,124.5,127.3,117.1
2025-01-01T00:00:00Z,Canada,2025,122.080555555556,124.4,127.3,117.2
2025-02-01T00:00:00Z,Canada,2025,122.080555555556,124.5,127.5,117.2
2025-03-01T00:00:00Z,Canada,2025,122.080555555556,124.5,127.4,117.3
2025-04-01T00:00:00Z,Canada,2025,122.080555555556,124,126.7,117.3
2025-05-01T00:00:00Z,Canada,2025,122.080555555556,123.7,126.2,117.4
2025-06-01T00:00:00Z,Canada,2025,122.080555555556,123.4,125.7,117.4
2025-07-01T00:00:00Z,Canada,2025,122.080555555556,123.3,125.4,117.6
2025-08-01T00:00:00Z,Canada,2025,122.080555555556,122.9,124.9,117.4
2025-09-01T00:00:00Z,Canada,2025,122.080555555556,122.7,124.6,117.3
2025-10-01T00:00:00Z,Canada,2025,122.080555555556,122.2,123.9,117.3
2025-11-01T00:00:00Z,Canada,2025,122.080555555556,122.2,124,117.2
2025-12-01T00:00:00Z,Canada,2025,122.080555555556,122,123.8,117.1
2026-01-01T00:00:00Z,Canada,2026,120.733333333333,121.5,123,117.1
2026-02-01T00:00:00Z,Canada,2026,120.733333333333,121.9,123.4,117.5
1981-01-01T00:00:00Z,Atlantic Region,1981,,,,
1981-02-01T00:00:00Z,Atlantic Region,1981,,,,
1981-03-01T00:00:00Z,Atlantic Region,1981,,,,
1981-04-01T00:00:00Z,Atlantic Region,1981,,,,
1981-05-01T00:00:00Z,Atlantic Region,1981,,,,
1981-06-01T00:00:00Z,Atlantic Region,1981,,,,
1981-07-01T00:00:00Z,Atlantic Region,1981,,,,
1981-08-01T00:00:00Z,Atlantic Region,1981,,,,
1981-09-01T00:00:00Z,Atlantic Region,1981,,,,
1981-10-01T00:00:00Z,Atlantic Region,1981,,,,
1981-11-01T00:00:00Z,Atlantic Region,1981,,,,
1981-12-01T00:00:00Z,Atlantic Region,1981,,,,
1982-01-01T00:00:00Z,Atlantic Region,1982,,,,
1982-02-01T00:00:00Z,Atlantic Region,1982,,,,
1982-03-01T00:00:00Z,Atlantic Region,1982,,,,
1982-04-01T00:00:00Z,Atlantic Region,1982,,,,
1982-05-01T00:00:00Z,Atlantic Region,1982,,,,
1982-06-01T00:00:00Z,Atlantic Region,1982,,,,
1982-07-01T00:00:00Z,Atlantic Region,1982,,,,
1982-08-01T00:00:00Z,Atlantic Region,1982,,,,
1982-09-01T00:00:00Z,Atlantic Region,1982,,,,
1982-10-01T00:00:00Z,Atlantic Region,1982,,,,
1982-11-01T00:00:00Z,Atlantic Region,1982,,,,
1982-12-01T00:00:00Z,Atlantic Region,1982,,,,
1983-01-01T00:00:00Z,Atlantic Region,1983,,,,
1983-02-01T00:00:00Z,Atlantic Region,1983,,,,
1983-03-01T00:00:00Z,Atlantic Region,1983,,,,
1983-04-01T00:00:00Z,Atlantic Region,1983,,,,
1983-05-01T00:00:00Z,Atlantic Region,1983,,,,
1983-06-01T00:00:00Z,Atlantic Region,1983,,,,
1983-07-01T00:00:00Z,Atlantic Region,1983,,,,
1983-08-01T00:00:00Z,Atlantic Region,1983,,,,
1983-09-01T00:00:00Z,Atlantic Region,1983,,,,
1983-10-01T00:00:00Z,Atlantic Region,1983,,,,
1983-11-01T00:00:00Z,Atlantic Region,1983,,,,
1983-12-01T00:00:00Z,Atlantic Region,1983,,,,
1984-01-01T00:00:00Z,Atlantic Region,1984,,,,
1984-02-01T00:00:00Z,Atlantic Region,1984,,,,
1984-03-01T00:00:00Z,Atlantic Region,1984,,,,
1984-04-01T00:00:00Z,Atlantic Region,1984,,,,
1984-05-01T00:00:00Z,Atlantic Region,1984,,,,
1984-06-01T00:00:00Z,Atlantic Region,1984,,,,
1984-07-01T00:00:00Z,Atlantic Region,1984,,,,
1984-08-01T00:00:00Z,Atlantic Region,1984,,,,
1984-09-01T00:00:00Z,Atlantic Region,1984,,,,
1984-10-01T00:00:00Z,Atlantic Region,1984,,,,
1984-11-01T00:00:00Z,Atlantic Region,1984,,,,
1984-12-01T00:00:00Z,Atlantic Region,1984,,,,
1985-01-01T00:00:00Z,Atlantic Region,1985,,,,
1985-02-01T00:00:00Z,Atlantic Region,1985,,,,
1985-03-01T00:00:00Z,Atlantic Region,1985,,,,
1985-04-01T00:00:00Z,Atlantic Region,1985,,,,
1985-05-01T00:00:00Z,Atlantic Region,1985,,,,
1985-06-01T00:00:00Z,Atlantic Region,1985,,,,
1985-07-01T00:00:00Z,Atlantic Region,1985,,,,
1985-08-01T00:00:00Z,Atlantic Region,1985,,,,
1985-09-01T00:00:00Z,Atlantic Region,1985,,,,
1985-10-01T00:00:00Z,Atlantic Region,1985,,,,
1985-11-01T00:00:00Z,Atlantic Region,1985,,,,
1985-12-01T00:00:00Z,Atlantic Region,1985,,,,
1986-01-01T00:00:00Z,Atlantic Region,1986,49.9361111111111,51,52.8,43.5
1986-02-01T00:00:00Z,Atlantic Region,1986,49.9361111111111,51.3,52.9,44.5
1986-03-01T00:00:00Z,Atlantic Region,1986,49.9361111111111,51.3,52.9,44.5
1986-04-01T00:00:00Z,Atlantic Region,1986,49.9361111111111,51.5,53.1,44.5
1986-05-01T00:00:00Z,Atlantic Region,1986,49.9361111111111,51.5,53,45.2
1986-06-01T00:00:00Z,Atlantic Region,1986,49.9361111111111,51.6,53.1,45.3
1986-07-01T00:00:00Z,Atlantic Region,1986,49.9361111111111,51.7,53.1,45.3
1986-08-01T00:00:00Z,Atlantic Region,1986,49.9361111111111,51.8,53.4,45.2
1986-09-01T00:00:00Z,Atlantic Region,1986,49.9361111111111,51.8,53.5,45.2
1986-10-01T00:00:00Z,Atlantic Region,1986,49.9361111111111,51.9,53.5,45.2
1986-11-01T00:00:00Z,Atlantic Region,1986,49.9361111111111,52.1,53.7,45.4
1986-12-01T00:00:00Z,Atlantic Region,1986,49.9361111111111,52.1,53.9,45.4
1987-01-01T00:00:00Z,Atlantic Region,1987,52.1444444444445,52.1,53.9,45.4
1987-02-01T00:00:00Z,Atlantic Region,1987,52.1444444444445,53.1,54.5,47.2
1987-03-01T00:00:00Z,Atlantic Region,1987,52.1444444444445,53.2,54.6,47.1
1987-04-01T00:00:00Z,Atlantic Region,1987,52.1444444444445,53.2,54.6,47.2
1987-05-01T00:00:00Z,Atlantic Region,1987,52.1444444444445,53.7,55.1,47.6
1987-06-01T00:00:00Z,Atlantic Region,1987,52.1444444444445,53.9,55.3,47.8
1987-07-01T00:00:00Z,Atlantic Region,1987,52.1444444444445,53.9,55.3,47.8
1987-08-01T00:00:00Z,Atlantic Region,1987,52.1444444444445,54,55.4,48.1
1987-09-01T00:00:00Z,Atlantic Region,1987,52.1444444444445,54.1,55.5,48.1
1987-10-01T00:00:00Z,Atlantic Region,1987,52.1444444444445,54.2,55.6,48.1
1987-11-01T00:00:00Z,Atlantic Region,1987,52.1444444444445,54.5,55.7,48.6
1987-12-01T00:00:00Z,Atlantic Region,1987,52.1444444444445,54.5,55.7,48.6
1988-01-01T00:00:00Z,Atlantic Region,1988,53.8861111111111,54.5,55.7,48.6
1988-02-01T00:00:00Z,Atlantic Region,1988,53.8861111111111,54.7,56,48.7
1988-03-01T00:00:00Z,Atlantic Region,1988,53.8861111111111,54.8,56.2,48.7
1988-04-01T00:00:00Z,Atlantic Region,1988,53.8861111111111,55.2,56.7,48.7
1988-05-01T00:00:00Z,Atlantic Region,1988,53.8861111111111,55.3,56.8,48.7
1988-06-01T00:00:00Z,Atlantic Region,1988,53.8861111111111,55.5,56.8,49.7
1988-07-01T00:00:00Z,Atlantic Region,1988,53.8861111111111,55.5,56.8,49.7
1988-08-01T00:00:00Z,Atlantic Region,1988,53.8861111111111,55.6,57,49.7
1988-09-01T00:00:00Z,Atlantic Region,1988,53.8861111111111,56,57.6,49.7
1988-10-01T00:00:00Z,Atlantic Region,1988,53.8861111111111,56.1,57.6,49.7
1988-11-01T00:00:00Z,Atlantic Region,1988,53.8861111111111,56.2,57.8,49.7
1988-12-01T00:00:00Z,Atlantic Region,1988,53.8861111111111,56.2,57.8,49.9
1989-01-01T00:00:00Z,Atlantic Region,1989,55.6611111111111,56.4,57.9,50.1
1989-02-01T00:00:00Z,Atlantic Region,1989,55.6611111111111,57,58.5,50.6
1989-03-01T00:00:00Z,Atlantic Region,1989,55.6611111111111,57,58.5,50.8
1989-04-01T00:00:00Z,Atlantic Region,1989,55.6611111111111,57,58.5,50.8
1989-05-01T00:00:00Z,Atlantic Region,1989,55.6611111111111,57.1,58.6,50.9
1989-06-01T00:00:00Z,Atlantic Region,1989,55.6611111111111,57.1,58.5,51.3
1989-07-01T00:00:00Z,Atlantic Region,1989,55.6611111111111,57.1,58.5,51.3
1989-08-01T00:00:00Z,Atlantic Region,1989,55.6611111111111,57.1,58.5,51.5
1989-09-01T00:00:00Z,Atlantic Region,1989,55.6611111111111,57.5,59,51.8
1989-10-01T00:00:00Z,Atlantic Region,1989,55.6611111111111,57.5,59,51.8
1989-11-01T00:00:00Z,Atlantic Region,1989,55.6611111111111,57.5,59,51.8
1989-12-01T00:00:00Z,Atlantic Region,1989,55.6611111111111,57.5,59,51.8
1990-01-01T00:00:00Z,Atlantic Region,1990,56.4638888888889,57.4,58.8,51.8
1990-02-01T00:00:00Z,Atlantic Region,1990,56.4638888888889,57.6,59,52
1990-03-01T00:00:00Z,Atlantic Region,1990,56.4638888888889,57.6,59,52
1990-04-01T00:00:00Z,Atlantic Region,1990,56.4638888888889,57.6,59,52
1990-05-01T00:00:00Z,Atlantic Region,1990,56.4638888888889,57.7,59,52.3
1990-06-01T00:00:00Z,Atlantic Region,1990,56.4638888888889,57.7,59,52.3
1990-07-01T00:00:00Z,Atlantic Region,1990,56.4638888888889,58,59,53
1990-08-01T00:00:00Z,Atlantic Region,1990,56.4638888888889,58,59,53
1990-09-01T00:00:00Z,Atlantic Region,1990,56.4638888888889,58.2,59.2,53
1990-10-01T00:00:00Z,Atlantic Region,1990,56.4638888888889,58.2,59.2,53
1990-11-01T00:00:00Z,Atlantic Region,1990,56.4638888888889,58,59,53
1990-12-01T00:00:00Z,Atlantic Region,1990,56.4638888888889,58,59,53.1
1991-01-01T00:00:00Z,Atlantic Region,1991,57.9194444444445,58,59,53.1
1991-02-01T00:00:00Z,Atlantic Region,1991,57.9194444444445,59,60.3,54.1
1991-03-01T00:00:00Z,Atlantic Region,1991,57.9194444444445,59.2,60.6,54.3
1991-04-01T00:00:00Z,Atlantic Region,1991,57.9194444444445,59.1,60.4,54.2
1991-05-01T00:00:00Z,Atlantic Region,1991,57.9194444444445,59.1,60.4,54.5
1991-06-01T00:00:00Z,Atlantic Region,1991,57.9194444444445,59.1,60.4,54.5
1991-07-01T00:00:00Z,Atlantic Region,1991,57.9194444444445,59.1,60.4,54.5
1991-08-01T00:00:00Z,Atlantic Region,1991,57.9194444444445,59.1,60.4,54.5
1991-09-01T00:00:00Z,Atlantic Region,1991,57.9194444444445,59.2,60.4,54.5
1991-10-01T00:00:00Z,Atlantic Region,1991,57.9194444444445,59.2,60.4,54.9
1991-11-01T00:00:00Z,Atlantic Region,1991,57.9194444444445,59.2,60.4,54.9
1991-12-01T00:00:00Z,Atlantic Region,1991,57.9194444444445,59.3,60.5,54.9
1992-01-01T00:00:00Z,Atlantic Region,1992,58.5305555555556,59.2,60.4,54.8
1992-02-01T00:00:00Z,Atlantic Region,1992,58.5305555555556,59.4,60.6,54.8
1992-03-01T00:00:00Z,Atlantic Region,1992,58.5305555555556,59.5,60.7,54.8
1992-04-01T00:00:00Z,Atlantic Region,1992,58.5305555555556,59.5,60.8,54.8
1992-05-01T00:00:00Z,Atlantic Region,1992,58.5305555555556,59.8,61,55
1992-06-01T00:00:00Z,Atlantic Region,1992,58.5305555555556,59.7,61,55
1992-07-01T00:00:00Z,Atlantic Region,1992,58.5305555555556,59.7,61,55
1992-08-01T00:00:00Z,Atlantic Region,1992,58.5305555555556,59.6,60.9,55
1992-09-01T00:00:00Z,Atlantic Region,1992,58.5305555555556,59.8,60.9,55.6
1992-10-01T00:00:00Z,Atlantic Region,1992,58.5305555555556,59.8,60.9,55.5
1992-11-01T00:00:00Z,Atlantic Region,1992,58.5305555555556,59.9,61,55.5
1992-12-01T00:00:00Z,Atlantic Region,1992,58.5305555555556,59.8,60.9,55.5
1993-01-01T00:00:00Z,Atlantic Region,1993,59.475,59.8,60.9,55.5
1993-02-01T00:00:00Z,Atlantic Region,1993,59.475,59.8,60.9,55.5
1993-03-01T00:00:00Z,Atlantic Region,1993,59.475,60.5,61.7,56.2
1993-04-01T00:00:00Z,Atlantic Region,1993,59.475,60.6,61.8,56.2
1993-05-01T00:00:00Z,Atlantic Region,1993,59.475,60.8,62,56.1
1993-06-01T00:00:00Z,Atlantic Region,1993,59.475,60.7,61.9,56.1
1993-07-01T00:00:00Z,Atlantic Region,1993,59.475,60.7,61.9,56.1
